TenDiaDanh,DiaChi,NoiDung,ImageURL,DichVu,ThongTinLienHe,DanhGia (Google Map),Lat,Lng
Thành cổ Tuyên Quang,"Vòng xoay Bình Thuận, tổ 8, Phường Tân Quang, Thành phố Tuyên Quang, Tuyên Quang","Thành cổ Tuyên Quang nằm trên địa phận tổ 8, phường Tân Quang, thị xã Tuyên Quang. Thành được xây dựng từ năm 1592, thời nhà Mạc và được sửa chữa vào thời đầu nhà Nguyễn (thế kỷ 19). Thành có vị trí quân sự quan trọng, án ngữ trên bờ sông Lô và nằm trên trục giao thông thuỷ bộ thuận lợi, từng gắn với nhiều sự kiện lịch sử quan trọng của vùng quê cách mạng Tuyên Quang.",https://statics.vinpearl.com/cong-thanh-con-lai-cua-di-tich-thanh-nha-mac-tuyen-quang_1732465929.jpg,N/A,SĐT: 0359 113 096,4.3 sao (527 đánh giá),10.9301915,108.1080487
Bảo tàng tỉnh Tuyên Quang,"tổ 19, Phường Phan Thiết, Thành phố Tuyên Quang, Tuyên Quang","Bảo tàng tỉnh Tuyên Quang, trước đây là Bảo tàng tỉnh Hà Tuyên, được thành lập sau khi tách tỉnh Tuyên Quang và Hà Giang.",https://statics.vinpearl.com/can-canh-bao-tang-tinh-tuyen-quang_1732380005.jpg,Giờ mở cửa: 08:00 - 17:00 hàng tuần,Website: https://mytuyenquang.vn/en/baotangtinh,4.3 sao (234 đánh giá),21.8196668,105.2095181
Lán Nà Nưa,"thôn Tân Lập, Xã Tân Trào, Huyện Sơn Dương, Tuyên Quang","Lán Nà Nưa, ở thôn Tân Lập, xã Tân Trào, huyện Sơn Dương, tỉnh Thái Nguyên là nơi Bác Hồ đã ở, làm việc từ cuối tháng 5 đến ngày 22/8/1945 để lãnh đạo cuộc Tổng khởi nghĩa Tháng 8 giành chính quyền trong cả nước. Đây là nơi Bác Hồ đã nói câu bất hủ: “Lúc này thời cơ thuận lợi đã tới, dù hy sinh tới đâu, dù phải đốt cháy cả dãy Trường Sơn cũng phải kiên quyết giành cho được độc lập”.",https://statics.vinpearl.com/di-tich-lich-su-lan-na-nua-tuyen-quang_1729600569.jpg,Giờ mở của: Toàn thời gian,N/A,4.5 sao (739 đánh giá),21.7750047,105.4833999
Nhà lưu niệm Đại tướng Võ Nguyên Giáp,"Thôn An Xá, Xã Lộc Thủy, Huyện Lệ Thủy, Quảng Bình","Vốn ở quê hương thôn An Xá, xã Lộc Thủy, huyện Lệ Thủy, tỉnh Quảng Bình, ngôi nhà cũ năm xưa của Đại tướng sinh sống bị bom Mỹ đánh sập, để lại đống gạch vụn đổ nát, hoang tàn. Năm 1978, Bí thư Huyện ủy Lệ Thủy Nguyễn Tư Pháp cùng Ban Thường vụ Huyện ủy chủ trương xây dựng ngôi nhà lưu niệm trên mảnh đất năm xưa của gia đình Đại tướng.",https://media.vov.vn/sites/default/files/styles/large_watermark/public/2021-12/vov_nha_luu_niem_dai_tuong_vo_nguyen_giap.jpg,Giờ mở cửa: 07:00 - 22:00 hàng tuần,Website: https://phongnhaexplorer.com/thong-tin-du-lich-quang-binh/nha-luu-niem-dai-tuong-vo-nguyen-giap-le-thuy-quang-binh.html,4.9 sao (87 đánh giá),17.2437766,106.7498463
Làng Bích Họa Cảnh Dương,"Xã Cảnh Dương, Xã Cảnh Dương, Huyện Quảng Trạch, Quảng Bình","Cảnh Dương một xã ven biển trù phú với cảnh quan thơ mộng, nằm cạnh QL 1A, cách khu mộ Đại tướng Võ Nguyên Giáp khoảng 10km với gần 375 năm hình thành và phát triển. Đây là vùng đất địa linh nhân kiệt, một trong “bát danh hương” của Quảng Bình xưa; là làng quê giàu truyền thống khoa bảng, làng chiến đấu nổi tiếng thời chống Pháp với khẩu hiệu “rào làng chiến đấu”, hai lần được phong Anh hùng lực lượng vũ trang nhân dân.",https://statics.vinpearl.com/lang-bich-hoa-canh-duong-1_1629265799.jpg,Giờ mở của: Toàn thời gian,"Website: https://youtu.be/5d_Sug6gVAE 
SĐT: 0368 847 358",4.4 sao (293 đánh giá),17.8730287,106.4495081
Hang Va - Hang Nước Nứt,"thuộc Vườn Quốc gia Phong Nha - Kẻ Bàng, Xã Tân Trạch, Huyện Bố Trạch, Quảng Bình","Hang Va là nơi đặc biệt, khác biệt nhất trên thế giới, bởi trong hang có hệ thống thạch nhũ với khoảng 1.000 khối kích thước rất đồng đều. Thạch nhũ trông giống như mọc từ dưới đất lên. Những thạch nhũ được đánh giá là vô cùng quý giá và gần như không hề có trên thế giới.",https://phongnhakebang.vn/wp-content/uploads/2023/11/hangva9-b5bb7.jpeg,N/A,N/A,4.6 sao (33 đánh giá),17.4912297,106.2812565
Đèo Ngang,"Nằm trên dãy núi Hoành Sơn, ranh giới giữa tỉnh Hà Tĩnh và tỉnh Quảng Bình, Xã Quảng Đông, Huyện Quảng Trạch, Quảng Bình","Đứng ở đỉnh Đèo Ngang du khách sẽ cảm nhận được khung cảnh của núi rừng hoang sơ và kì vĩ, nhìn xuống là bát ngát ngôi nhà nhỏ xa xăm, những con sông chảy dài và những đàn trâu đang ăn. Ở Đèo Ngang còn chứng tích Cảnh Sơn Quan từ thời xưa, mà người dân nơi đây vẫn gọi là cổng trời rất là thần bí.",https://statics.vinpearl.com/deo-ngang-0_1629968299.png,N/A,N/A,4.6 sao (58 đánh giá),17.9499997,106.4666667
Bãi biển Nhật Lệ,"Biển Nhật Lệ, Xã Quang Phú, Thành Phố Đồng Hới, Quảng Bình","Biển Nhật Lệ đẹp hoang sơ với những bãi cát trắng trải dài, nước biển xanh ngăn ngắt. Với vị trí đặc biệt nằm ngay cửa sông Nhật Lệ đổ ra biển Đông, bãi biển Nhật Lệ là một bãi biển độc đáo mà bất cứ du khách nào cũng nên thử trải nghiệm.",https://statics.vinpearl.com/bien-nhat-le-0_1629783695.png,Mở bãi tắm giờ hành chính,N/A,4.4 sao (913 đánh giá),17.491054,106.627149
Sông Gianh,"Dòng sông có chiều dài khoảng 160km, đi qua địa phận các huyện Minh Hóa, Tuyên Hóa, Bố Trạch, Quảng Trạch và thị xã Ba Đồn., Quảng Bình","Có lẽ, nhắc đến Quảng Bình - miền quê gạo trắng nước trong không thể không nhắc đến dòng sông Gianh đã đi vào lịch sử dân tộc bao đời. Sông Gianh (tên chữ là Đại Linh Giang) là một trong năm con sông lớn của tỉnh Quảng Bình. Sông nằm cách tỉnh lỵ Đồng Hới hơn 40km, cắt qua quốc lộ 1A ở tây bắc Cửa Gianh 5km, có lòng sông sâu, lượng nước chảy mạnh.",https://statics.vinpearl.com/song-gianh-3_1632974188.jpg,N/A,N/A,4.4 sao (68 đánh giá),17.8898328,106.0388329
Động Phong Nha,"Thuộc xã Sơn Trạch (nay là Thị Trấn Phong Nha), Thị trấn Phong Nha, Huyện Bố Trạch, Quảng Bình","Nằm trong quần thể Di sản thiên nhiên thế giới Vườn quốc gia Phong Nha – Kẻ Bàng, động Phong Nha được bình chọn là một trong những hang động đẹp nhất thế giới với các tiêu chí: sông ngầm đẹp nhất; cửa hang cao và rộng nhất; bãi cát, bãi đá ngầm đẹp nhất; hang khô rộng và đẹp nhất; thạch nhũ kỳ ảo và tráng lệ nhất; hang nước dài nhất; hồ nước ngầm đẹp nhất.",https://media.vietravel.com/images/Content/du-lich-phong-nha-ke-bang-01.png,"Giá vé: 1.125.000 đồng (người lớn), 562.500 đồng (trẻ em 110 - 129cm), 250.000 đồng (trẻ em dưới 110cm)",Website: http://ticketdulich.com/paradise-cave,4.7 sao (1991 đánh giá),17.580111,106.2839963
Bãi Đá Nhảy,"dưới chân đèo Đá Nhảy, Xã Thanh Trạch, Huyện Bố Trạch, Quảng Bình","Được mệnh danh là tuyệt tác điêu khắc của biển, bãi Đá Nhảy là địa danh tuyệt đẹp mà bạn nhất định phải ghé thăm khi đến Quảng Bình.",https://phongnhadiscovery.com/sites/default/files/kham-pha-bai-da-nhay-tuyet-tac-thien-nhien-7.png,N/A,N/A,N/A,17.9890855,106.4777784
Tượng đài kéo pháo,"Quốc lộ 279, thuộc địa bàn xã Nà Nhạn, thành phố Điện Biên Phủ, tỉnh Điện Biên. ","""Tượng đài kéo pháo"" (Tượng đài Kéo pháo) là một cụm tượng đài hoành tráng ở Điện Biên Phủ, mô phỏng cảnh bộ đội ta, tiêu biểu là Trung đội pháo binh anh hùng Tô Vĩnh Diện, đã hy sinh anh dũng kéo pháo bằng tay lên trận địa đồi Bó Hôm, xã Nà Nhạn, trong Chiến dịch Điện Biên Phủ 1954, biểu tượng cho kỳ tích, ý chí quyết chiến quyết thắng của quân dân Việt Nam. ",https://cdn.tienphong.vn/images/a6bf4f60924201126af6849ca45a398054403949d84f4f7710b4cd987d3b99db0820976066932f1f8ac7a7e4d9e92d1368d35763c17850fed7cf460a098127f5d6cf46deb5688761a64074d2ab1540d7/tp-tuong-dai-keo-phao-04-1756.jpg,N/A,N/A,4.6 sao (112 đánh giá),21.470258,103.0575326
Tháp Chiềng Sơ,"Bản Nà Muông, Xã Chiềng Sơ, Huyện Điện Biên Đông, Điện Biên","Tháp cổ Chiềng Sơ là một ngọn tháp nằm ở bản Nà Muông, xã Chiềng Sơ, huyện Điện Biên Đông. Đây là một tháp cổ ước tính có lịch sử xây dựng vào thế kỷ 15 – 16. Dù không có tài liệu ghi lại chính xác thời điểm xây tháp, song các nghiên cứu cho thấy công trình này đã tồn tại nhiều thế kỷ.",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXO16J4PfTCTieR7Iwimcz8NQNS6xn34uN3WMU6-MhlNsnl87e0BsPYJ7BoNWqD7NHPmCCZiD0Iq2e0NxR-zdGROmwgw2aYY_0z3FWobGWNx9syKy1aGIqcH59t38NxSJ0SFXDlbpgO1R1=w408-h306-k-no,N/A,N/A,N/A,21.3012041,103.3689362
Tây Bắc Bách Hoa Viên,"729Q+J3J, Noọng Hẹt, h. Điện Biên, Điện Biên","Cách trung tâm thành phố Điện Biên Phủ khoảng 18 km, Tây Bắc Bách Hoa Viên có diện tích trên 3ha, được thiết kế cảnh quan và quy hoạch, đầu tư công phu trồng và chăm sóc các loài hoa phục vụ nhu cầu thưởng thức, trải nghiệm, tìm hiểu của người dân và khách du lịch. Tây Bắc Bách Hoa Viên là địa điểm lý tưởng để các bạn trẻ, những người yêu thích hoa đến đây tham quan, chụp ảnh và tận hưởng những khoảnh khắc tuyệt vời cùng cây cỏ, hoa lá và thiên nhiên tươi đẹp.",https://csdl.vietnamtourism.gov.vn/uploads/images/01_3/CSDLDIEMDL2021/DIENBIEN/Bachhoavien/Taybacbachhoavien01.jpg,N/A,N/A,4.4 sao (38 đánh giá),21.2690934,103.0376524
Nghĩa trang liệt sỹ A1,"Mường Thanh, Điện Biên Phủ, Điện Biên","Nghĩa trang liệt sĩ A1 được xây dựng năm 1958, nằm cách điểm di tích lịch sử đồi A1 vài trăm mét về phía Nam, bên con đường Võ Nguyên Giáp thuộc phường Mường Thanh, thành phố Điện Biên Phủ, tỉnh Điện Biên.

Nơi đây có 644 ngôi mộ là những cán bộ, chiến sĩ quân đội đã hy sinh anh dũng trong chiến dịch Điện Biên Phủ, hầu hết là các ngôi mộ vô danh, chỉ có 4 ngôi mộ có tên là các anh hùng liệt sĩ: Tô Vĩnh Diện, Phan Đình Giót, Bế Văn Đàn, Trần Can.

Nghĩa trang liệt sĩ A1 là một trong ba nghĩa trang cấp Quốc gia của tỉnh Điện Biên, có diện tích hơn 32.000 mét vuông. Sau 2 lần quy hoạch, đầu tư sửa chữa, nâng cấp, mở rộng (vào các năm 1994 và 2013), Nghĩa trang Liệt sĩ quốc gia A1 đã trở thành công trình văn hóa - lịch sử, hội tụ tính trang nghiêm, bền vững, thẩm mỹ, có kiến trúc và quy mô hợp lý, phù hợp với tầm vóc của Chiến thắng Điện Biên Phủ năm 1954.",https://dienbientv.vn/dataimages/201908/original/images2798204_IMG_0981.jpg,Giờ mở cửa: 07:30 - 17:30 hàng tuần,N/A,4.6 sao (128 đánh giá),21.3811091,103.0172683
Hồ Pá Khoang,"Xã Mường Phăng, huyện Điện Biên, tỉnh Điện Biên.","Hồ Pá Khoang thuộc địa phận xã Pá Khoang, TP. Ðiện Biên Phủ; cách quốc lộ 279 khoảng 8km và cách trung tâm TP. Ðiện Biên Phủ gần 20km về hướng Ðông Bắc. Theo ngôn ngữ của người dân tộc Thái, Pá Khoang có nghĩa là “rừng trúc”.",https://images.vietnamtourism.gov.vn/vn//images/2019/CNMN/13.9.Ho_Pa_Khoang.jpg,N/A,N/A,4.5 sao (83 đánh giá),21.4425041,103.0908909
Hang Thẩm Váng,"Bản Co Hóm, Xã Búng Lao, Huyện Mường Ảng, Điện Biên","Theo mô tả của dân địa phương, Thẩm Váng là hang động thuộc hệ núi đá vôi, có một cửa trổ ra giữa lưng chừng núi, được chọn là cửa vào, rồi từ đó luồn xuống tầng sâu, lắt léo qua hốc, ngách nhỏ hẹp đầy nguy hiểm và bắt vào dòng Nậm Húa chảy quanh cánh đồng qua các bản Chiềng Xôm, Pha Hún, Món Hà, Chiềng Lao...

Theo tiếng Thái bản địa, Thẩm có nghĩa là “hang”, còn Báng hay Váng nghĩa là “bỏ”. Xa xưa, cư dân quanh vùng khi đời sống vợ chồng cơm không lành, canh không ngọt, người chồng bỏ vào rừng, lấy hang Thẩm Váng làm nơi dung thân cho những ngày... hờn dỗi. Thế nên người ta lấy ý nghĩa vợ chồng bỏ nhau để định danh cho hang Thẩm Váng.",https://uploads.nguoidothi.net.vn/content/a286489b-107f-42d6-bb2c-327742ddb056.jpg,N/A,N/A,N/A,21.42556,103.74682
Động Pê Răng Ky,"Bản Pê Răng Ky , Xã Huổi Só, Huyện Tủa Chùa, Điện Biên","Động Pê Răng Ky là một hang động dạng karst ở xã Huổi Só, huyện Tủa Chùa, tỉnh Điện Biên. Đây là một danh lam thắng cảnh cấp quốc gia với hệ thống thạch nhũ lung linh, nhiều hình thù độc đáo, nằm ở độ cao hơn 1.000m so với mực nước biển và được phát hiện vào năm 2014.",https://images.vietnamtourism.gov.vn/vn//images/2021/thang_7/16.07.1_hang_dong_pe_rang_ky.jpeg,N/A,N/A,N/A,22.08847,103.41144
Đèo Pha Đin,"Quốc lộ 6, là ranh giới tự nhiên giữa hai tỉnh Điện Biên (xã Tỏa Tình) và Sơn La (xã Phỏng Lái)","Đèo Pha Đin là một trong ""tứ đại đỉnh đèo"" nổi tiếng ở Tây Bắc, nằm trên Quốc lộ 6, nối liền Điện Biên và Sơn La. Tên gọi ""Phạ Đin"" trong tiếng Thái nghĩa là ""trời - đất"", thể hiện địa thế hiểm trở và khung cảnh giao thoa trời đất. Đèo này không chỉ nổi tiếng về cảnh quan hùng vĩ với những khúc cua tay áo, vực sâu và mây phủ, mà còn là một chứng nhân lịch sử quan trọng của Chiến dịch Điện Biên Phủ.",https://dantocmiennui-media.baotintuc.vn/images/7d0ee2fe9049c9824d0238e660b254544f5a75e905c4d0f3b1e2271a0363ecd7d0b9ba70606f63f093df1b1191b0af3ff74ecf4d803c291e369bd853e7d805ce7b94ddae04e54ccf02eac0ef3107dbf03e296ac1c84731f1f0796f7f54a1e604/potal_ve_dep_hung_vi_cua_deo_pha_din_6286127.jpg,N/A,N/A,4.5 sao (276 đánh giá),21.5655552,103.5275
Cầu Mường Thanh,"Bế Văn Đàn, Phường Thanh Trường, Thành phố Điện Biên Phủ, Điện Biên","Cầu Mường Thanh là chứng tích không thể bỏ qua với bất kỳ ai khi về Điện Biên tìm hiểu Chiến dịch Điện Biên Phủ. Người Pháp gọi cầu Mường Thanh bằng cái tên mĩ miều “Bailey”. Cầu được xây dựng vào năm 1953 khi Pháp chiếm lại Điện Biên Phủ, Pháp đã cho khẩn trương làm cầu bắc qua sông Nậm Rốm để quân đội Pháp di chuyển, vận chuyển vũ khí, đạn được từ Trung tâm Tập đoàn cứ điểm đi các phân khu trong lòng chảo Mường Thanh. Ngoài đường hàng không thì cây cầu này mang sứ mệnh đặc biệt quan trọng bởi đó là đường di chuyển độc nhất, thuận lợi nhất với binh lính, sĩ quan Pháp lúc bấy giờ tại Điện Biên.",https://media-cdn-v2.laodong.vn/Storage/NewsPortal/2023/5/13/1191969/Cau-Muong-Thanh-Dien.jpg,N/A,N/A,4.4 sao (716 đánh giá),21.3866624,103.0118278
Cầu Hang Tôm,"QL12, Sông Đà, Nậm Nhùn, Lai Châu","Cầu Hang Tôm cũ được xây dựng từ năm 1967, đến năm 1973 được đưa vào sử dụng. Đây từng là cây cầu dây văng lớn nhất Đông Dương lúc bấy giờ nên cầu được đặt biệt danh là ""Đông Dương đệ nhất cầu"". Cầu có chiều dài 140 m, là một điểm nhấn của vùng núi Tây Bắc. Theo người dân địa phương, cầu có tên ""Hang Tôm"" do khúc sông này xưa có rất nhiều tôm.",https://dulichdienbien.vietnaminfo.net/DataFiles/2022/07/Files/20220718-103827-K2kFyYho.webp,N/A,N/A,4.4 sao (100 đánh giá),22.078861,103.1734886
Thánh địa La Vang,"Thuộc xã Hải Phú, Xã Hải Phú, Huyện Hải Lăng, Quảng Trị","La Vang là một địa danh nổi tiếng của Quảng Trị, nơi thân thuộc của mọi người theo đạo Công Giáo tại Việt Nam. Đây cũng là nơi lưu dấu những vết tích của lịch sử và là trung tâm hành hương Công Giáo lớn nhất cả nước.",https://api.sovaba.travel/uploads/vuong_cung_thanh_duong_f29bf0af46.jpg,N/A,SĐT: 0233 3662 949,4.8 sao (4221 đánh giá),16.7067978,107.1955196
Thác Tà Puồng,"thôn Trăng Tà Puồng, Xã Hướng Việt, Huyện Hướng Hóa, Quảng Trị","Khi nói đến Hướng Hóa tỉnh Quảng Trị, mọi người thường nghĩ tới cà phê Khe Sanh, với những đồi cà phê xanh mượt trải dài ngút tầm mắt và thu hút mọi ánh nhìn của du khách khi đặt chân đến mảnh đất mộc mạc, giản dị này. Hướng Hóa nơi mà bất cứ đâu, du khách cũng có thể bắt gặp mùi hương thoang thoảng, nhẹ nhàng của những vị cà phê được sấy với mùi hương thơm ngát. Và đặc biệt hơn, nhắc đến Hướng Hóa, du khách khó bỏ qua địa điểm làm dịu mát quý khách vào những ngày hè nóng nực đó chính là thác Tà Puồng – Một trong những ngọn thác tuyệt đẹp nhất của tỉnh Quảng Trị.",https://images.vietnamtourism.gov.vn/vn//images/2019/CNMN/126-Thac-Ta-Puong---diem-den-cua-du-khach-thich-kham-pha.jpg,N/A,N/A,4.5 sao (34 đánh giá),16.8679444,106.579166
Thác Chênh Vênh,"thôn Chênh Vênh, Xã Hướng Phùng, Huyện Hướng Hóa, Quảng Trị","Thác Chênh Vênh thuộc địa phận xã Hướng Phùng, huyện Hướng Hóa, tỉnh Quảng Trị. Từ thành phố Đông Hà, men theo quốc lộ 9, lên Khe Sanh, rẽ vào đường Hồ Chí Minh nhánh Tây khoảng 27km, thác Chênh Vênh nằm ngay dưới chân đèo Sa Mù, là địa điểm nghỉ ngơi, cắm trại, dã ngoại lý tưởng cho du khách gần xa, đặc biệt vào dịp cuối tuần.",https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/07_2019/phuot_thac_chenh_venh_4.jpg,N/A,N/A,4.5 sao (88 đánh giá),16.7771055,106.5798126
Mũi Trèo,"Tọa lạc tại xã Vĩnh Kim (nay là xã Kim Thạch), Xã Kim Thạch, Huyện Vĩnh Linh, Quảng Trị","Tọa lạc tại xã Vĩnh Kim (nay là xã Kim Thạch), huyện Vĩnh Linh, tỉnh Quảng Trị, Mũi Trèo cách trung tâm thành phố Đông Hà 40km theo hướng Bắc và cách quốc lộ 1A khoảng 20km theo hướng Tây. Nằm ở độ cao 30m so với mực nước biển, cát trắng và nắng vàng đẹp nên thơ. Là điểm đến của giới trẻ hiện nay nhưng vẫn còn rất hoang sơ, được bao bao bọc xung quanh bởi nửa rừng và nửa biển. Điểm đến thích hợp cho những du khách phương  xa đặc biệt là đối với các bạn trẻ thích khám phá những vùng đất mới.",https://images.vietnamtourism.gov.vn/vn//images/2021/bien_mui_treo1.jpg,Giờ mở của: Toàn thời gian,N/A,4.6 sao (396 đánh giá),17.0990454,107.0788043
